452,37,HA030199,0.0
452,38,HA030200,0.0
452,39,HA030201,0.0
452,40,HA120304,0.0
452,41,HA120306,0.0
452,42,SN120309,0.0
452,43,SN12426B,0.0
452,44,SN120870,0.0
452,45,SN120457,0.0
452,46,SN120459,0.0
452,47,SN120792,0.0
452,48,SN120789,0.5
452,49,SN120778,0.2
452,50,HA120777,0.3
452,51,HA120611,0.3
452,52,HA120612,0.3
452,53,SN120614,0.2
452,54,SN120709,0.0
452,55,SN120707,0.0
452,56,SNA19467,0.0
452,57,SN120703,0.0
452,58,SN120705,0.0
452,59,SN120706,0.0
452,60,SN120696,0.0
452,61,SN120687,0.0
452,62,SN120690,0.2
452,63,SN120764,0.0
452,64,SN120678,0.2
452,65,SN120726,0.3
452,66,SNA09185,0.3
452,67,SN120665,0.4
452,68,SN120661,0.0
452,69,SN120712,0.2
452,70,SN120717,0.4
452,71,SN120719,0.2
452,72,HA120721,0.2
452,73,HAA13653,0.3
452,74,HA120746,0.0
452,75,SN120747,0.0
452,76,SN120743,0.0
452,77,SN120733,0.0
431,1,HAA13582,0.0
431,2,SN120553,0.3
431,3,SN121022,0.3
431,4,SN120518,0.4
431,5,HA120483,0.0
431,6,SN120841,0.0
431,7,HA080031,0.0
431,8,HA080200,0.0
431,9,HA080203,0.0
431,10,HA080254,0.0
431,11,HA080261,0.0
431,12,HA080312,0.0
431,13,HA080288,0.0
431,14,HAA09339,0.0
431,15,HA080295,0.0
431,16,HA080327,0.0
431,17,HA080357,0.0
431,18,HA080357,0.0
431,19,HA080328,0.0
431,20,HA080294,0.0
431,21,HAA09339,0.0
431,22,HA080287,0.0
431,23,HA080313,0.0
431,24,HA080260,0.0
431,25,HA080255,0.0
431,26,HA080201,0.0
431,27,HA080030,0.0
431,28,SN120840,0.0
431,29,HA120482,0.0
431,30,SN120519,0.0
431,31,SNA09341,0.0
432,1,SN12618C,0.0
432,2,SN12617B,0.0
432,3,SN12441A,0.4
432,4,SN12518A,0.6
432,5,SN120516,0.4
432,6,SN120501,0.3
432,7,SN120498,0.4
432,8,SN120380,0.5
432,9,SN120377,0.4
432,10,SN120371,0.2
432,11,SN12368B,0.0
432,12,SN120217,0.0
432,13,SN120207,0.0
432,14,SN120204,0.0
432,15,SN121045,0.0
432,16,SN121044,0.0
432,17,SNA09323,0.0
432,18,SN120056,0.0
432,19,SN120057,0.0
432,20,SN120049,0.0
432,21,SN120050,0.0
432,22,SN120051,0.6
432,23,SN100809,0.0
432,24,HA100808,0.0
432,25,HA100794,0.0
432,26,HA100783,0.0
432,27,HA100239,0.0
432,28,HA100220,0.0
432,29,HA100220,0.0
432,30,HA100240,0.0
432,31,HA100784,0.0
432,32,HA100793,0.0
432,33,HA100807,0.0
432,34,SN121042,0.0
432,35,SN121043,0.2
432,36,SN120043,0.0
432,37,SN120048,0.0
432,38,SN120059,0.0
432,39,SN121046,0.0
432,40,SN120062,0.0
432,41,SN120196,0.0
